,1Kpot RuO2,He3 AB,He3 RuO2,Sorb AB,Time_1Kpot RuO2,Time_He3 AB,Time_He3 RuO2,Time_Sorb AB,Time_helium level,Time_helium_count,Time_helium_flow (l),helium level,helium_count,helium_flow (l)
18221,,165.93,,162.74,NaT,2019-06-04 12:29:09,NaT,2019-06-04 12:29:09,,NaT,2019-06-04 17:15:28,,,0.0415637207
18222,,165.87,,162.59,NaT,2019-06-04 12:29:11,NaT,2019-06-04 12:29:12,,NaT,2019-06-04 17:15:30,,,0.0415637207
18223,,165.76,,162.49,NaT,2019-06-04 12:29:14,NaT,2019-06-04 12:29:14,,NaT,2019-06-04 17:15:32,,,0.0415637207
18224,,165.72,,162.35,NaT,2019-06-04 12:29:16,NaT,2019-06-04 12:29:17,,NaT,2019-06-04 17:15:35,,,0.0415637207
18225,,165.62,,162.24,NaT,2019-06-04 12:29:19,NaT,2019-06-04 12:29:19,,NaT,2019-06-04 17:15:37,,,0.0415637207
18226,,165.54,,162.13,NaT,2019-06-04 12:29:21,NaT,2019-06-04 12:29:22,,NaT,2019-06-04 17:15:39,,,0.0415637207
18227,,165.45,,162.01,NaT,2019-06-04 12:29:24,NaT,2019-06-04 12:29:24,,NaT,2019-06-04 17:15:41,,,0.0415637207
18228,,165.42,,161.88,NaT,2019-06-04 12:29:26,NaT,2019-06-04 12:29:27,,NaT,2019-06-04 17:15:43,,,0.0415637207
18229,,165.3,,161.74,NaT,2019-06-04 12:29:29,NaT,2019-06-04 12:29:29,,NaT,2019-06-04 17:15:45,,,0.0415637207
18230,,165.22,,161.67,NaT,2019-06-04 12:29:31,NaT,2019-06-04 12:29:32,,NaT,2019-06-04 17:15:47,,,0.0415637207
18231,,165.17,,161.52,NaT,2019-06-04 12:29:33,NaT,2019-06-04 12:29:34,,NaT,2019-06-04 17:15:49,,,0.0415637207
18232,,165.1,,161.38,NaT,2019-06-04 12:29:36,NaT,2019-06-04 12:29:37,,NaT,2019-06-04 17:15:51,,,0.0415637207
18233,,165.01,,161.28,NaT,2019-06-04 12:29:38,NaT,2019-06-04 12:29:39,,NaT,2019-06-04 17:15:53,,,0.0415637207
18234,,164.93,,161.13,NaT,2019-06-04 12:29:41,NaT,2019-06-04 12:29:42,,NaT,2019-06-04 17:15:55,,,0.0415637207
18235,,164.84,,161.02,NaT,2019-06-04 12:29:43,NaT,2019-06-04 12:29:44,,NaT,2019-06-04 17:15:57,,,0.0415637207
18236,,164.81,,160.9,NaT,2019-06-04 12:29:46,NaT,2019-06-04 12:29:46,,NaT,2019-06-04 17:15:59,,,0.0415637207
18237,,164.7,,160.76,NaT,2019-06-04 12:29:48,NaT,2019-06-04 12:29:49,,NaT,2019-06-04 17:16:01,,,0.0415637207
18238,,164.62,,160.64,NaT,2019-06-04 12:29:51,NaT,2019-06-04 12:29:51,,NaT,2019-06-04 17:16:03,,,0.0415637207
18239,,164.54,,160.54,NaT,2019-06-04 12:29:53,NaT,2019-06-04 12:29:54,,NaT,2019-06-04 17:16:05,,,0.0415637207
18240,,164.45,,160.41,NaT,2019-06-04 12:29:56,NaT,2019-06-04 12:29:56,,NaT,2019-06-04 17:16:08,,,0.0415637207
18241,,164.36,,160.28,NaT,2019-06-04 12:29:58,NaT,2019-06-04 12:29:59,,NaT,2019-06-04 17:16:10,,,0.0415637207
18242,,164.3,,160.17,NaT,2019-06-04 12:30:00,NaT,2019-06-04 12:30:01,,NaT,2019-06-04 17:16:12,,,0.0415637207
18243,,164.24,,160.06,NaT,2019-06-04 12:30:03,NaT,2019-06-04 12:30:04,,NaT,2019-06-04 17:16:14,,,0.0415637207
18244,,164.17,,159.9,NaT,2019-06-04 12:30:05,NaT,2019-06-04 12:30:06,,NaT,2019-06-04 17:16:16,,,0.0415637207
18245,,164.09,,159.81,NaT,2019-06-04 12:30:08,NaT,2019-06-04 12:30:09,,NaT,2019-06-04 17:16:18,,,0.0415637207
18246,,164.02,,159.65,NaT,2019-06-04 12:30:10,NaT,2019-06-04 12:30:11,,NaT,2019-06-04 17:16:20,,,0.0415637207
18247,,163.93,,159.53,NaT,2019-06-04 12:30:13,NaT,2019-06-04 12:30:13,,NaT,2019-06-04 17:16:22,,,0.0415637207
18248,,163.86,,159.44,NaT,2019-06-04 12:30:15,NaT,2019-06-04 12:30:16,,NaT,2019-06-04 17:16:24,,,0.0415637207
18249,,163.76,,159.29,NaT,2019-06-04 12:30:18,NaT,2019-06-04 12:30:18,,NaT,2019-06-04 17:16:26,,,0.0415637207
18250,,163.7,,159.12,NaT,2019-06-04 12:30:20,NaT,2019-06-04 12:30:21,,NaT,2019-06-04 17:16:28,,,0.0415637207
18251,,163.62,,159.01,NaT,2019-06-04 12:30:23,NaT,2019-06-04 12:30:23,,NaT,2019-06-04 17:16:30,,,0.0415637207
18252,,163.55,,158.88,NaT,2019-06-04 12:30:25,NaT,2019-06-04 12:30:26,,NaT,2019-06-04 17:16:32,,,0.0415637207
18253,,163.45,,158.75,NaT,2019-06-04 12:30:27,NaT,2019-06-04 12:30:28,,NaT,2019-06-04 17:16:34,,,0.0415637207
18254,,163.39,,158.62,NaT,2019-06-04 12:30:30,NaT,2019-06-04 12:30:31,,NaT,2019-06-04 17:16:36,,,0.0415637207
18255,,163.31,,158.5,NaT,2019-06-04 12:30:32,NaT,2019-06-04 12:30:33,,NaT,2019-06-04 17:16:39,,,0.0415637207
18256,,163.26,,158.38,NaT,2019-06-04 12:30:35,NaT,2019-06-04 12:30:36,,NaT,2019-06-04 17:16:41,,,0.0415637207
18257,,163.15,,158.24,NaT,2019-06-04 12:30:37,NaT,2019-06-04 12:30:38,,NaT,2019-06-04 17:16:43,,,0.0415637207
18258,,163.06,,158.12,NaT,2019-06-04 12:30:40,NaT,2019-06-04 12:30:40,,NaT,2019-06-04 17:16:45,,,0.0415637207
18259,,163.01,,158.0,NaT,2019-06-04 12:30:42,NaT,2019-06-04 12:30:43,,NaT,2019-06-04 17:16:47,,,0.0415637207
18260,,162.93,,157.87,NaT,2019-06-04 12:30:45,NaT,2019-06-04 12:30:45,,NaT,2019-06-04 17:16:49,,,0.0415637207
18261,,162.83,,157.72,NaT,2019-06-04 12:30:47,NaT,2019-06-04 12:30:48,,NaT,2019-06-04 17:16:51,,,0.0415637207
18262,,162.77,,157.6,NaT,2019-06-04 12:30:50,NaT,2019-06-04 12:30:50,,NaT,2019-06-04 17:16:53,,,0.0415637207
18263,,162.67,,157.5,NaT,2019-06-04 12:30:52,NaT,2019-06-04 12:30:53,,NaT,2019-06-04 17:16:55,,,0.0415637207
18264,,162.6,,157.34,NaT,2019-06-04 12:30:54,NaT,2019-06-04 12:30:55,,NaT,2019-06-04 17:16:57,,,0.0415637207
18265,,162.52,,157.18,NaT,2019-06-04 12:30:57,NaT,2019-06-04 12:30:58,,NaT,2019-06-04 17:16:59,,,0.0415637207
18266,,162.44,,157.04,NaT,2019-06-04 12:30:59,NaT,2019-06-04 12:31:00,,NaT,2019-06-04 17:17:01,,,0.0415637207
18267,,162.39,,156.98,NaT,2019-06-04 12:31:02,NaT,2019-06-04 12:31:03,,NaT,2019-06-04 17:17:04,,,0.0415637207
18268,,162.28,,156.86,NaT,2019-06-04 12:31:04,NaT,2019-06-04 12:31:05,,NaT,2019-06-04 17:17:06,,,0.0415637207
18269,,162.22,,156.68,NaT,2019-06-04 12:31:07,NaT,2019-06-04 12:31:08,,NaT,2019-06-04 17:17:08,,,0.0415637207
18270,,162.15,,156.57,NaT,2019-06-04 12:31:09,NaT,2019-06-04 12:31:10,,NaT,2019-06-04 17:17:10,,,0.0415637207
18271,,162.08,,156.43,NaT,2019-06-04 12:31:12,NaT,2019-06-04 12:31:13,,NaT,2019-06-04 17:17:12,,,0.0415637207
18272,,161.98,,156.3,NaT,2019-06-04 12:31:14,NaT,2019-06-04 12:31:15,,NaT,2019-06-04 17:17:14,,,0.0415637207
18273,,161.88,,156.18,NaT,2019-06-04 12:31:17,NaT,2019-06-04 12:31:17,,NaT,2019-06-04 17:17:16,,,0.0415637207
18274,,161.81,,156.05,NaT,2019-06-04 12:31:19,NaT,2019-06-04 12:31:20,,NaT,2019-06-04 17:17:18,,,0.0415637207
18275,,161.76,,155.9,NaT,2019-06-04 12:31:22,NaT,2019-06-04 12:31:22,,NaT,2019-06-04 17:17:20,,,0.0415637207
18276,,161.68,,155.79,NaT,2019-06-04 12:31:24,NaT,2019-06-04 12:31:25,,NaT,2019-06-04 17:17:22,,,0.0415637207
18277,,161.59,,155.65,NaT,2019-06-04 12:31:26,NaT,2019-06-04 12:31:27,,NaT,2019-06-04 17:17:24,,,0.0415637207
18278,,161.54,,155.52,NaT,2019-06-04 12:31:29,NaT,2019-06-04 12:31:30,,NaT,2019-06-04 17:17:26,,,0.0415637207
18279,,161.43,,155.37,NaT,2019-06-04 12:31:31,NaT,2019-06-04 12:31:32,,NaT,2019-06-04 17:17:28,,,0.0415637207
18280,,161.36,,155.25,NaT,2019-06-04 12:31:34,NaT,2019-06-04 12:31:35,,NaT,2019-06-04 17:17:31,,,0.0415637207
18281,,161.3,,155.12,NaT,2019-06-04 12:31:36,NaT,2019-06-04 12:31:37,,NaT,2019-06-04 17:17:33,,,0.0415637207
18282,,161.2,,154.98,NaT,2019-06-04 12:31:39,NaT,2019-06-04 12:31:39,,NaT,2019-06-04 17:17:35,,,0.0415637207
18283,,161.11,,154.88,NaT,2019-06-04 12:31:41,NaT,2019-06-04 12:31:42,,NaT,2019-06-04 17:17:37,,,0.0415637207
18284,,161.0,,154.76,NaT,2019-06-04 12:31:44,NaT,2019-06-04 12:31:44,,NaT,2019-06-04 17:17:39,,,0.0415637207
18285,,160.92,,154.6,NaT,2019-06-04 12:31:46,NaT,2019-06-04 12:31:47,,NaT,2019-06-04 17:17:41,,,0.0415637207
18286,,160.88,,154.49,NaT,2019-06-04 12:31:49,NaT,2019-06-04 12:31:49,,NaT,2019-06-04 17:17:43,,,0.0415637207
18287,,160.78,,154.32,NaT,2019-06-04 12:31:51,NaT,2019-06-04 12:31:52,,NaT,2019-06-04 17:17:45,,,0.0415637207
18288,,160.69,,154.19,NaT,2019-06-04 12:31:54,NaT,2019-06-04 12:31:54,,NaT,2019-06-04 17:17:47,,,0.0415637207
18289,,160.67,,154.03,NaT,2019-06-04 12:31:56,NaT,2019-06-04 12:31:57,,NaT,2019-06-04 17:17:49,,,0.0415637207
18290,,160.56,,153.93,NaT,2019-06-04 12:31:58,NaT,2019-06-04 12:31:59,,NaT,2019-06-04 17:17:51,,,0.0415637207
18291,,160.49,,153.79,NaT,2019-06-04 12:32:01,NaT,2019-06-04 12:32:02,,NaT,2019-06-04 17:17:53,,,0.0415637207
18292,,160.44,,153.67,NaT,2019-06-04 12:32:03,NaT,2019-06-04 12:32:04,,NaT,2019-06-04 17:17:55,,,0.0415637207
18293,,160.37,,153.57,NaT,2019-06-04 12:32:06,NaT,2019-06-04 12:32:07,,NaT,2019-06-04 17:17:57,,,0.0415637207
18294,,160.29,,153.41,NaT,2019-06-04 12:32:08,NaT,2019-06-04 12:32:09,,NaT,2019-06-04 17:17:59,,,0.0415637207
18295,,160.2,,153.27,NaT,2019-06-04 12:32:11,NaT,2019-06-04 12:32:11,,NaT,2019-06-04 17:18:01,,,0.0415637207
18296,,160.09,,153.14,NaT,2019-06-04 12:32:13,NaT,2019-06-04 12:32:14,,NaT,2019-06-04 17:18:04,,,0.0415637207
18297,,160.06,,152.98,NaT,2019-06-04 12:32:16,NaT,2019-06-04 12:32:16,,NaT,2019-06-04 17:18:06,,,0.0415637207
18298,,159.98,,152.87,NaT,2019-06-04 12:32:18,NaT,2019-06-04 12:32:19,,NaT,2019-06-04 17:18:08,,,0.0415637207
18299,,159.87,,152.77,NaT,2019-06-04 12:32:21,NaT,2019-06-04 12:32:21,,NaT,2019-06-04 17:18:10,,,0.0408181524
18300,,159.82,,152.63,NaT,2019-06-04 12:32:23,NaT,2019-06-04 12:32:24,,NaT,2019-06-04 17:18:12,,,0.0408181524
18301,,159.71,,152.46,NaT,2019-06-04 12:32:25,NaT,2019-06-04 12:32:26,,NaT,2019-06-04 17:18:14,,,0.0408181524
18302,,159.63,,152.32,NaT,2019-06-04 12:32:28,NaT,2019-06-04 12:32:29,,NaT,2019-06-04 17:18:16,,,0.0408181524
18303,,159.55,,152.23,NaT,2019-06-04 12:32:30,NaT,2019-06-04 12:32:31,,NaT,2019-06-04 17:18:18,,,0.0408181524
18304,,159.51,,152.07,NaT,2019-06-04 12:32:33,NaT,2019-06-04 12:32:33,,NaT,2019-06-04 17:18:20,,,0.0408181524
18305,,159.41,,151.96,NaT,2019-06-04 12:32:35,NaT,2019-06-04 12:32:36,,NaT,2019-06-04 17:18:23,,,0.0408181524
18306,,159.32,,151.8,NaT,2019-06-04 12:32:38,NaT,2019-06-04 12:32:38,,NaT,2019-06-04 17:18:25,,,0.0408181524
18307,,159.23,,151.68,NaT,2019-06-04 12:32:40,NaT,2019-06-04 12:32:41,,NaT,2019-06-04 17:18:27,,,0.0408181524
18308,,159.18,,151.54,NaT,2019-06-04 12:32:43,NaT,2019-06-04 12:32:43,,NaT,2019-06-04 17:18:29,,,0.0408181524
18309,,159.08,,151.41,NaT,2019-06-04 12:32:45,NaT,2019-06-04 12:32:46,,NaT,2019-06-04 17:18:31,,,0.0408181524
18310,,159.02,,151.28,NaT,2019-06-04 12:32:48,NaT,2019-06-04 12:32:48,,NaT,2019-06-04 17:18:33,,,0.0408181524
18311,,158.95,,151.13,NaT,2019-06-04 12:32:50,NaT,2019-06-04 12:32:51,,NaT,2019-06-04 17:18:35,,,0.0408181524
18312,,158.84,,151.02,NaT,2019-06-04 12:32:52,NaT,2019-06-04 12:32:53,,NaT,2019-06-04 17:18:37,,,0.0408181524
18313,,158.74,,150.87,NaT,2019-06-04 12:32:55,NaT,2019-06-04 12:32:56,,NaT,2019-06-04 17:18:39,,,0.0408181524
18314,,158.65,,150.72,NaT,2019-06-04 12:32:57,NaT,2019-06-04 12:32:58,,NaT,2019-06-04 17:18:41,,,0.0408181524
18315,,158.58,,150.57,NaT,2019-06-04 12:33:00,NaT,2019-06-04 12:33:01,,NaT,2019-06-04 17:18:43,,,0.0408181524
18316,,158.52,,150.44,NaT,2019-06-04 12:33:02,NaT,2019-06-04 12:33:03,,NaT,2019-06-04 17:18:45,,,0.0408181524
18317,,158.44,,150.31,NaT,2019-06-04 12:33:05,NaT,2019-06-04 12:33:05,,NaT,2019-06-04 17:18:47,,,0.0408181524
18318,,158.36,,150.18,NaT,2019-06-04 12:33:07,NaT,2019-06-04 12:33:08,,NaT,2019-06-04 17:18:49,,,0.0408181524
18319,,158.29,,150.05,NaT,2019-06-04 12:33:10,NaT,2019-06-04 12:33:10,,NaT,2019-06-04 17:18:51,,,0.0434195327
18320,,158.2,,149.96,NaT,2019-06-04 12:33:12,NaT,2019-06-04 12:33:13,,NaT,2019-06-04 17:18:54,,,0.0434195327
18321,,158.12,,149.78,NaT,2019-06-04 12:33:15,NaT,2019-06-04 12:33:15,,NaT,2019-06-04 17:18:56,,,0.0434195327
18322,,158.02,,149.67,NaT,2019-06-04 12:33:17,NaT,2019-06-04 12:33:18,,NaT,2019-06-04 17:18:58,,,0.0434195327
18323,,157.93,,149.52,NaT,2019-06-04 12:33:19,NaT,2019-06-04 12:33:20,,NaT,2019-06-04 17:19:00,,,0.0434195327
18324,,157.87,,149.39,NaT,2019-06-04 12:33:22,NaT,2019-06-04 12:33:23,,NaT,2019-06-04 17:19:02,,,0.0434195327
18325,,157.79,,149.22,NaT,2019-06-04 12:33:24,NaT,2019-06-04 12:33:25,,NaT,2019-06-04 17:19:04,,,0.0434195327
18326,,157.66,,149.1,NaT,2019-06-04 12:33:27,NaT,2019-06-04 12:33:28,,NaT,2019-06-04 17:19:06,,,0.0434195327
18327,,157.6,,148.98,NaT,2019-06-04 12:33:29,NaT,2019-06-04 12:33:30,,NaT,2019-06-04 17:19:08,,,0.0434195327
18328,,157.54,,148.82,NaT,2019-06-04 12:33:32,NaT,2019-06-04 12:33:32,,NaT,2019-06-04 17:19:10,,,0.0434195327
18329,,157.45,,148.64,NaT,2019-06-04 12:33:34,NaT,2019-06-04 12:33:35,,NaT,2019-06-04 17:19:12,,,0.0434195327
18330,,157.38,,148.53,NaT,2019-06-04 12:33:37,NaT,2019-06-04 12:33:37,,NaT,2019-06-04 17:19:14,,,0.0434195327
18331,,157.28,,148.41,NaT,2019-06-04 12:33:39,NaT,2019-06-04 12:33:40,,NaT,2019-06-04 17:19:16,,,0.0434195327
18332,,157.19,,148.29,NaT,2019-06-04 12:33:42,NaT,2019-06-04 12:33:42,,NaT,2019-06-04 17:19:18,,,0.0434195327
18333,,157.11,,148.14,NaT,2019-06-04 12:33:44,NaT,2019-06-04 12:33:45,,NaT,2019-06-04 17:19:21,,,0.0434195327
18334,,157.0,,148.01,NaT,2019-06-04 12:33:46,NaT,2019-06-04 12:33:47,,NaT,2019-06-04 17:19:23,,,0.0434195327
18335,,156.94,,147.82,NaT,2019-06-04 12:33:49,NaT,2019-06-04 12:33:50,,NaT,2019-06-04 17:19:25,,,0.0434195327
18336,,156.87,,147.69,NaT,2019-06-04 12:33:51,NaT,2019-06-04 12:33:52,,NaT,2019-06-04 17:19:27,,,0.0434195327
18337,,156.77,,147.59,NaT,2019-06-04 12:33:54,NaT,2019-06-04 12:33:55,,NaT,2019-06-04 17:19:29,,,0.0434195327
18338,,156.68,,147.43,NaT,2019-06-04 12:33:56,NaT,2019-06-04 12:33:57,,NaT,2019-06-04 17:19:31,,,0.0434195327
18339,,156.64,,147.31,NaT,2019-06-04 12:33:59,NaT,2019-06-04 12:33:59,,NaT,2019-06-04 17:19:33,,,0.0434195327
18340,,156.56,,147.15,NaT,2019-06-04 12:34:01,NaT,2019-06-04 12:34:02,,NaT,2019-06-04 17:19:35,,,0.0434195327
18341,,156.48,,147.02,NaT,2019-06-04 12:34:04,NaT,2019-06-04 12:34:04,,NaT,2019-06-04 17:19:37,,,0.0434195327
18342,,156.42,,146.93,NaT,2019-06-04 12:34:06,NaT,2019-06-04 12:34:07,,NaT,2019-06-04 17:19:39,,,0.0434195327
18343,,156.29,,146.74,NaT,2019-06-04 12:34:09,NaT,2019-06-04 12:34:09,,NaT,2019-06-04 17:19:41,,,0.0434195327
18344,,156.21,,146.61,NaT,2019-06-04 12:34:11,NaT,2019-06-04 12:34:12,,NaT,2019-06-04 17:19:44,,,0.0434195327
18345,,156.16,,146.46,NaT,2019-06-04 12:34:13,NaT,2019-06-04 12:34:14,,NaT,2019-06-04 17:19:46,,,0.0434195327
18346,,156.06,,146.32,NaT,2019-06-04 12:34:16,NaT,2019-06-04 12:34:17,,NaT,2019-06-04 17:19:48,,,0.0434195327
18347,,155.93,,146.19,NaT,2019-06-04 12:34:18,NaT,2019-06-04 12:34:19,,NaT,2019-06-04 17:19:50,,,0.0434195327
18348,,155.89,,146.03,NaT,2019-06-04 12:34:21,NaT,2019-06-04 12:34:22,,NaT,2019-06-04 17:19:52,,,0.0434195327
18349,,155.82,,145.9,NaT,2019-06-04 12:34:23,NaT,2019-06-04 12:34:24,,NaT,2019-06-04 17:19:54,,,0.0434195327
18350,,155.75,,145.77,NaT,2019-06-04 12:34:26,NaT,2019-06-04 12:34:26,,NaT,2019-06-04 17:19:56,,,0.0434195327
18351,,155.64,,145.62,NaT,2019-06-04 12:34:28,NaT,2019-06-04 12:34:29,,NaT,2019-06-04 17:19:58,,,0.0434195327
18352,,155.59,,145.49,NaT,2019-06-04 12:34:31,NaT,2019-06-04 12:34:31,,NaT,2019-06-04 17:20:01,,,0.0434195327
18353,,155.51,,145.36,NaT,2019-06-04 12:34:33,NaT,2019-06-04 12:34:34,,NaT,2019-06-04 17:20:03,,,0.0434195327
18354,,155.41,,145.22,NaT,2019-06-04 12:34:36,NaT,2019-06-04 12:34:36,,NaT,2019-06-04 17:20:05,,,0.0434195327
18355,,155.32,,145.09,NaT,2019-06-04 12:34:38,NaT,2019-06-04 12:34:39,,NaT,2019-06-04 17:20:07,,,0.0434195327
18356,,155.2,,144.92,NaT,2019-06-04 12:34:40,NaT,2019-06-04 12:34:41,,NaT,2019-06-04 17:20:09,,,0.0434195327
18357,,155.14,,144.77,NaT,2019-06-04 12:34:43,NaT,2019-06-04 12:34:44,,NaT,2019-06-04 17:20:11,,,0.0434195327
18358,,155.08,,144.65,NaT,2019-06-04 12:34:45,NaT,2019-06-04 12:34:46,,NaT,2019-06-04 17:20:13,,,0.0434195327
18359,,154.95,,144.49,NaT,2019-06-04 12:34:48,NaT,2019-06-04 12:34:49,,NaT,2019-06-04 17:20:15,,,0.0434195327
18360,,154.91,,144.4,NaT,2019-06-04 12:34:50,NaT,2019-06-04 12:34:51,,NaT,2019-06-04 17:20:17,,,0.0434195327
18361,,154.81,,144.22,NaT,2019-06-04 12:34:53,NaT,2019-06-04 12:34:53,,NaT,2019-06-04 17:20:19,,,0.0434195327
18362,,154.71,,144.07,NaT,2019-06-04 12:34:55,NaT,2019-06-04 12:34:56,,NaT,2019-06-04 17:20:21,,,0.0434195327
18363,,154.66,,143.97,NaT,2019-06-04 12:34:58,NaT,2019-06-04 12:34:58,,NaT,2019-06-04 17:20:23,,,0.0434195327
18364,,154.57,,143.85,NaT,2019-06-04 12:35:00,NaT,2019-06-04 12:35:01,,NaT,2019-06-04 17:20:25,,,0.0434195327
18365,,154.45,,143.69,NaT,2019-06-04 12:35:02,NaT,2019-06-04 12:35:03,,NaT,2019-06-04 17:20:28,,,0.0434195327
18366,,154.38,,143.56,NaT,2019-06-04 12:35:05,NaT,2019-06-04 12:35:06,,NaT,2019-06-04 17:20:30,,,0.0434195327
18367,,154.28,,143.4,NaT,2019-06-04 12:35:07,NaT,2019-06-04 12:35:08,,NaT,2019-06-04 17:20:32,,,0.0434195327
18368,,154.24,,143.26,NaT,2019-06-04 12:35:10,NaT,2019-06-04 12:35:11,,NaT,2019-06-04 17:20:34,,,0.0434195327
18369,,154.14,,143.12,NaT,2019-06-04 12:35:12,NaT,2019-06-04 12:35:13,,NaT,2019-06-04 17:20:36,,,0.0434195327
18370,,154.07,,142.94,NaT,2019-06-04 12:35:15,NaT,2019-06-04 12:35:16,,NaT,2019-06-04 17:20:38,,,0.0434195327
18371,,154.03,,142.85,NaT,2019-06-04 12:35:17,NaT,2019-06-04 12:35:18,,NaT,2019-06-04 17:20:40,,,0.0434195327
18372,,153.92,,142.66,NaT,2019-06-04 12:35:20,NaT,2019-06-04 12:35:21,,NaT,2019-06-04 17:20:42,,,0.0434195327
18373,,153.79,,142.53,NaT,2019-06-04 12:35:22,NaT,2019-06-04 12:35:23,,NaT,2019-06-04 17:20:44,,,0.0434195327
18374,,153.77,,142.39,NaT,2019-06-04 12:35:25,NaT,2019-06-04 12:35:25,,NaT,2019-06-04 17:20:46,,,0.0434195327
18375,,153.67,,142.26,NaT,2019-06-04 12:35:27,NaT,2019-06-04 12:35:28,,NaT,2019-06-04 17:20:48,,,0.0434195327
18376,,153.56,,142.1,NaT,2019-06-04 12:35:29,NaT,2019-06-04 12:35:30,,NaT,2019-06-04 17:20:50,,,0.0434195327
18377,,153.48,,141.95,NaT,2019-06-04 12:35:32,NaT,2019-06-04 12:35:33,,NaT,2019-06-04 17:20:53,,,0.0434195327
18378,,153.42,,141.85,NaT,2019-06-04 12:35:34,NaT,2019-06-04 12:35:35,,NaT,2019-06-04 17:20:55,,,0.0434195327
18379,,153.31,,141.7,NaT,2019-06-04 12:35:37,NaT,2019-06-04 12:35:38,,NaT,2019-06-04 17:20:57,,,0.0434195327
18380,,153.22,,141.56,NaT,2019-06-04 12:35:39,NaT,2019-06-04 12:35:40,,NaT,2019-06-04 17:20:59,,,0.0434195327
18381,,153.18,,141.38,NaT,2019-06-04 12:35:42,NaT,2019-06-04 12:35:43,,NaT,2019-06-04 17:21:01,,,0.0434195327
18382,,153.08,,141.26,NaT,2019-06-04 12:35:44,NaT,2019-06-04 12:35:45,,NaT,2019-06-04 17:21:03,,,0.0434195327
18383,,152.99,,141.11,NaT,2019-06-04 12:35:47,NaT,2019-06-04 12:35:48,,NaT,2019-06-04 17:21:05,,,0.0434195327
18384,,152.9,,140.97,NaT,2019-06-04 12:35:49,NaT,2019-06-04 12:35:50,,NaT,2019-06-04 17:21:07,,,0.0434195327
18385,,152.81,,140.83,NaT,2019-06-04 12:35:52,NaT,2019-06-04 12:35:52,,NaT,2019-06-04 17:21:10,,,0.0434195327
18386,,152.72,,140.67,NaT,2019-06-04 12:35:54,NaT,2019-06-04 12:35:55,,NaT,2019-06-04 17:21:12,,,0.0434195327
18387,,152.67,,140.52,NaT,2019-06-04 12:35:57,NaT,2019-06-04 12:35:57,,NaT,2019-06-04 17:21:14,,,0.0434195327
18388,,152.57,,140.35,NaT,2019-06-04 12:35:59,NaT,2019-06-04 12:36:00,,NaT,2019-06-04 17:21:16,,,0.0434195327
18389,,152.45,,140.24,NaT,2019-06-04 12:36:01,NaT,2019-06-04 12:36:02,,NaT,2019-06-04 17:21:18,,,0.0434195327
18390,,152.42,,140.1,NaT,2019-06-04 12:36:04,NaT,2019-06-04 12:36:05,,NaT,2019-06-04 17:21:20,,,0.0434195327
18391,,152.34,,139.99,NaT,2019-06-04 12:36:06,NaT,2019-06-04 12:36:07,,NaT,2019-06-04 17:21:22,,,0.0434195327
18392,,152.24,,139.85,NaT,2019-06-04 12:36:09,NaT,2019-06-04 12:36:10,,NaT,2019-06-04 17:21:24,,,0.0434195327
18393,,152.16,,139.71,NaT,2019-06-04 12:36:11,NaT,2019-06-04 12:36:12,,NaT,2019-06-04 17:21:26,,,0.0434195327
18394,,152.07,,139.62,NaT,2019-06-04 12:36:14,NaT,2019-06-04 12:36:15,,NaT,2019-06-04 17:21:28,,,0.0434195327
18395,,152.0,,139.5,NaT,2019-06-04 12:36:16,NaT,2019-06-04 12:36:17,,NaT,2019-06-04 17:21:30,,,0.0434195327
18396,,151.92,,139.35,NaT,2019-06-04 12:36:19,NaT,2019-06-04 12:36:19,,NaT,2019-06-04 17:21:32,,,0.0434195327
18397,,151.8,,139.25,NaT,2019-06-04 12:36:21,NaT,2019-06-04 12:36:22,,NaT,2019-06-04 17:21:34,,,0.0434195327
18398,,151.74,,139.12,NaT,2019-06-04 12:36:24,NaT,2019-06-04 12:36:24,,NaT,2019-06-04 17:21:36,,,0.0434195327
18399,,151.63,,138.97,NaT,2019-06-04 12:36:26,NaT,2019-06-04 12:36:27,,NaT,2019-06-04 17:21:38,,,0.0434195327
18400,,151.56,,138.86,NaT,2019-06-04 12:36:28,NaT,2019-06-04 12:36:29,,NaT,2019-06-04 17:21:40,,,0.0434195327
18401,,151.47,,138.75,NaT,2019-06-04 12:36:31,NaT,2019-06-04 12:36:32,,NaT,2019-06-04 17:21:43,,,0.0434195327
18402,,151.38,,138.62,NaT,2019-06-04 12:36:33,NaT,2019-06-04 12:36:34,,NaT,2019-06-04 17:21:45,,,0.0434195327
18403,,151.32,,138.48,NaT,2019-06-04 12:36:36,NaT,2019-06-04 12:36:37,,NaT,2019-06-04 17:21:47,,,0.0434195327
18404,,151.23,,138.4,NaT,2019-06-04 12:36:38,NaT,2019-06-04 12:36:39,,NaT,2019-06-04 17:21:49,,,0.0434195327
18405,,151.16,,138.26,NaT,2019-06-04 12:36:41,NaT,2019-06-04 12:36:42,,NaT,2019-06-04 17:21:51,,,0.0434195327
18406,,151.05,,138.1,NaT,2019-06-04 12:36:43,NaT,2019-06-04 12:36:44,,NaT,2019-06-04 17:21:53,,,0.0434195327
18407,,150.97,,137.98,NaT,2019-06-04 12:36:46,NaT,2019-06-04 12:36:46,,NaT,2019-06-04 17:21:55,,,0.0434195327
